Unnamed: 0,reviewerName,overall,reviewText,reviewTime,day_diff,helpful_yes,helpful_no,total_vote,cleaned_reviewText,sentiment_scores,compound_score,processed_reviewText,compound,pos,neg,neu
3222,"Mike Tarrani ""Jazz Drummer""",5.0,"I have tested this card in both a Samsung Galaxy Note 3 phone and aSamsung Galaxy Tab 3 (10.1-Inchand it was immediately recognized by both devices. As I write this review the card has been running in my Tab 3 and constantly used for over a week.Other reviews have dissected the specs of this card, so I'll share how I use it and why I prefer these over the 64GB cards (which I also own and use). The price point on these 32GB cards have dramatically fallen and as of the date of this review they are priced as commodities. I use a few pairs of these to rotate backups on my laptop, so I always have a daily snapshot of my documents. For that purpose alone these cards are well worth it.For my tablet I have divided my extensive music library into genres and have them backed up to these cards. A 32GB card will hold about 150 CDs, so the space savings along over the physical media is significant. In fact one of these cards cost about the same as a rack for 150 CDs.These are also excellent for saving practice sessions that I sometimes record using my phone or tablet. I pop my primary SD card out of the device and swap one of these in to video record. Since this card will hold about six hours of video it's perfect for that use.Overall, these are reliable cards that have worked in a number of devices I own. I can assure anyone wanting to use them in a newer Samsung Note 2 or 3 phone or Tab 3 tablet that this card will work, and it is also excellent for HD video recording. At the price point it's an absolute bargain.",2014-02-13,298,0,0,0,tested card samsung galaxy note phone asamsung galaxy tab inchand immediately recognized devices write review card running tab constantly used weekother reviews dissected specs card ill share use prefer gb cards also use price point gb cards dramatically fallen date review priced commodities use pairs rotate backups laptop always daily snapshot documents purpose alone cards well worth itfor tablet divided extensive music library genres backed cards gb card hold cds space savings along physical media significant fact one cards cost rack cdsthese also excellent saving practice sessions sometimes record using phone tablet pop primary sd card device swap one video record since card hold six hours video perfect useoverall reliable cards worked number devices assure anyone wanting use newer samsung note phone tab tablet card work also excellent hd video recording price point absolute bargain,"{'neg': 0.047, 'neu': 0.786, 'pos': 0.167, 'compound': 0.9371}",0.9371,tested note asamsung tab inchand immediately recognized devices write review running tab constantly used weekother reviews dissected specs ill share use prefer also use price point dramatically fallen date review priced commodities use pairs rotate backups laptop always daily snapshot documents purpose alone well worth itfor tablet divided extensive music library genres backed hold cds space savings along physical media significant fact cost rack cdsthese also excellent saving practice sessions sometimes record using tablet pop primary device swap video record since hold six hours video perfect useoverall reliable worked number devices assure anyone wanting use newer note tab tablet work also excellent hd video recording price point absolute bargain,0.9371,0.201,0.057,0.742
3223,"Mike Tkacheff ""average guy""",5.0,"Best price I could find for a high quality Micro-SD for my Samsung S4 cell phone. Every store in the area charged crazy prices for lesser quality cards. Don't even think of buying any sort of card from your cell phone service provider. They are the worst ! Amazon all the way for cell phone accessories. Items like cases, screen protectors , Micro-SD memory cards.",2014-02-01,310,0,0,0,best price could find high quality microsd samsung cell phone every store area charged crazy prices lesser quality cards dont even think buying sort card cell phone service provider worst amazon way cell phone accessories items like cases screen protectors microsd memory cards,"{'neg': 0.155, 'neu': 0.689, 'pos': 0.156, 'compound': 0.0258}",0.0258,best price could find high quality microsd cell every store area charged crazy prices lesser quality dont even think buying sort cell service provider worst amazon way cell accessories items like cases screen protectors microsd,0.0258,0.184,0.182,0.635
3224,"Mike Trotter ""Mike Trotter""",4.0,Purchased this for my Galaxy S3 phone. The phone has 16 GB internal memory and you can't use this with it. Luckily it came with an adapter and I use it in my card reader for storage. I go from the PC to the phone. Its worth the money but remember its useless with the Galaxy S3,2013-01-04,703,0,0,0,purchased galaxy phone phone gb internal memory cant use luckily came adapter use card reader storage go pc phone worth money remember useless galaxy,"{'neg': 0.194, 'neu': 0.739, 'pos': 0.067, 'compound': -0.5577}",-0.5577,purchased internal cant use luckily came adapter use reader storage go pc worth money remember useless,-0.5577,0.093,0.27,0.637
3225,Mike Wadas,5.0,"Got this SD card for my Blackberry Z10, now I have 80gb of total storage! Try doing that iPhone5 lovers!",2014-01-17,325,0,0,0,got sd card blackberry z gb total storage try iphone lovers,"{'neg': 0.0, 'neu': 0.746, 'pos': 0.254, 'compound': 0.5267}",0.5267,got blackberry z total storage try iphone lovers,0.5267,0.327,0.0,0.673
3226,mikhailcharon,5.0,"Sandisk has made great memory products for a very long time. This is no exception. I bought this to expand the memory of a tablet I bought for my fianc&eacute;e, and it works well. I made sure to buy Class 10 because i want the fastest interaction between the device and the storage. Nothing ruins a user experience like waiting for storage to access and being read from, or written to.",2013-03-14,634,0,0,0,sandisk made great memory products long time exception bought expand memory tablet bought fianceacutee works well made sure buy class want fastest interaction device storage nothing ruins user experience like waiting storage access read written,"{'neg': 0.0, 'neu': 0.622, 'pos': 0.378, 'compound': 0.9326}",0.9326,made great products long time no exception bought expand tablet bought fianceacutee works well made sure buy want fastest interaction device storage nothing ruins user experience like waiting storage access read written,0.9154,0.394,0.051,0.555
3227,milie Sarrazin,5.0,Works superbly with my Microsoft Surface RT. One of the best micro sdhc card you can get on the market for the price,2014-02-15,296,0,0,0,works superbly microsoft surface rt one best micro sdhc card get market price,"{'neg': 0.0, 'neu': 0.741, 'pos': 0.259, 'compound': 0.6369}",0.6369,works superbly microsoft surface rt best micro sdhc get market price,0.6369,0.296,0.0,0.704
3228,MilitaryMan,5.0,This works much better than any sd card I had in the past (I have class 4 off brand cards) and it is perfect for the tablet that I bought it for.,2013-04-21,596,0,0,0,works much better sd card past class brand cards perfect tablet bought,"{'neg': 0.0, 'neu': 0.602, 'pos': 0.398, 'compound': 0.765}",0.765,works much better past brand perfect tablet bought,0.765,0.524,0.0,0.476
3229,Mill,5.0,"It does the job, found it cheaper after I bought it. Bummer is the first thing that came to mind.",2013-09-13,451,0,0,0,job found cheaper bought bummer first thing came mind,"{'neg': 0.245, 'neu': 0.755, 'pos': 0.0, 'compound': -0.3818}",-0.3818,job found cheaper bought bummer first thing came mind,-0.3818,0.0,0.245,0.755
3230,"Millie ""Millie""",5.0,I have bought several of these and find they do just what they are designed to hence 5 stars. I recommend this memory card for any electronic device that requires a micro SDHC card and from past experience find that SanDisk is a reputable name brand.,2014-01-29,313,0,0,0,bought several find designed hence stars recommend memory card electronic device requires micro sdhc card past experience find sandisk reputable name brand,"{'neg': 0.0, 'neu': 0.894, 'pos': 0.106, 'compound': 0.3612}",0.3612,bought several find designed hence stars recommend electronic device requires micro sdhc past experience find reputable name brand,0.3612,0.128,0.0,0.872
3231,Miloe StFleur,5.0,A scan disc is a standard thing however the price for this 32GB was a good deal and the shipping was quick. This was a good buy would definitely recommend !,2014-01-13,329,0,0,0,scan disc standard thing however price gb good deal shipping quick good buy would definitely recommend,"{'neg': 0.0, 'neu': 0.522, 'pos': 0.478, 'compound': 0.875}",0.875,scan disc standard thing however price good deal shipping quick good buy would definitely recommend,0.875,0.5,0.0,0.5
3232,Mimsy,5.0,"Not sure what you can say about a storage disk. It arrived on time, works as advertised. I had no trouble installing it in my new Yoga 10 tablet.",2014-02-07,304,0,0,0,sure say storage disk arrived time works advertised trouble installing new yoga tablet,"{'neg': 0.169, 'neu': 0.688, 'pos': 0.144, 'compound': -0.1027}",-0.1027,not sure say storage disk arrived time works advertised no trouble installing new yoga tablet,0.0762,0.131,0.114,0.755
3233,Mindbreak,3.0,"My Droid Razr runs a little slow, is it because of this card?  I can't be sure.  What I am sure about is I put this card into my GoPro Hero 3 Black Edition and the video I record comes out choppy.  So I bought the SanDisk Extreme Pro 16GB version of this card, and the GoPro works fine now.  SanDisk is normally very good, so perhaps I somehow got a bad Ultra card.  I never returned or exchanged it because the warranty had expired before I tried it in my GoPro and knew for sure the card was slow.  The SanDisk Ultra should work in the GoPro Hero 3 according to the GoPro website, so again, perhaps I just got a subpar card...",2013-06-01,555,0,0,0,droid razr runs little slow card cant sure sure put card gopro hero black edition video record comes choppy bought sandisk extreme pro gb version card gopro works fine sandisk normally good perhaps somehow got bad ultra card never returned exchanged warranty expired tried gopro knew sure card slow sandisk ultra work gopro hero according gopro website perhaps got subpar card,"{'neg': 0.099, 'neu': 0.71, 'pos': 0.19, 'compound': 0.7767}",0.7767,droid razr runs little slow cant sure sure put gopro hero black edition video record comes choppy bought extreme pro version gopro works fine normally good perhaps somehow got bad ultra never returned exchanged warranty expired tried gopro knew sure slow ultra work gopro hero according gopro website perhaps got subpar,0.7929,0.221,0.111,0.668
3234,minh thong cao,5.0,good,2014-07-07,154,0,0,0,good,"{'neg': 0.0, 'neu': 0.0, 'pos': 1.0, 'compound': 0.4404}",0.4404,good,0.4404,1.0,0.0,0.0
